groesse_cm,gewicht_kg,schuhgroesse,geschlecht,geschlecht_label
167,75.3,39,1,weiblich
180,84.5,44,0,männlich
180,65.9,41,1,weiblich
162,62.7,37,1,weiblich
166,64.3,39,1,weiblich
168,63.6,39,1,weiblich
163,50.6,38,1,weiblich
175,82.3,42,0,männlich
183,97.6,45,0,männlich
171,76.3,39,1,weiblich
172,78.9,42,1,weiblich
195,95.3,46,0,männlich
174,77.8,38,0,männlich
163,64.4,37,1,weiblich
157,64.6,36,1,weiblich
175,86.4,42,0,männlich
189,96.7,46,0,männlich
182,78.4,46,0,männlich
170,68.6,44,0,männlich
183,96.0,44,0,männlich
179,78.9,44,0,männlich
167,65.5,37,1,weiblich
170,53.5,39,1,weiblich
163,55.8,37,1,weiblich
183,78.5,43,0,männlich
192,85.1,45,0,männlich
171,84.8,42,0,männlich
183,106.3,47,0,männlich
169,72.7,38,0,männlich
190,91.2,44,0,männlich
169,65.5,39,1,weiblich
177,82.0,39,0,männlich
171,70.6,43,0,männlich
183,85.2,42,1,weiblich
165,73.3,40,0,männlich
176,84.5,42,0,männlich
170,72.2,38,1,weiblich
187,89.1,43,0,männlich
161,62.1,38,1,weiblich
182,95.1,44,0,männlich
175,92.7,41,0,männlich
175,80.1,41,1,weiblich
161,58.9,38,0,männlich
165,58.9,36,1,weiblich
178,61.2,43,0,männlich
189,97.1,46,0,männlich
172,72.4,38,1,weiblich
181,85.1,41,0,männlich
157,59.4,36,1,weiblich
162,57.3,37,1,weiblich
159,64.5,37,1,weiblich
174,62.9,41,0,männlich
179,81.8,45,0,männlich
179,88.5,45,0,männlich
156,63.5,37,1,weiblich
174,70.6,43,0,männlich
161,91.8,42,0,männlich
172,93.5,43,0,männlich
186,74.3,42,0,männlich
179,70.7,41,1,weiblich
187,90.2,45,0,männlich
185,89.7,45,0,männlich
173,69.8,40,1,weiblich
167,80.1,42,0,männlich
176,93.3,43,0,männlich
174,81.0,41,0,männlich
184,109.2,45,0,männlich
178,90.3,44,0,männlich
181,89.5,40,0,männlich
161,49.9,37,1,weiblich
187,109.4,45,0,männlich
163,63.6,37,1,weiblich
158,56.1,38,1,weiblich
184,93.1,46,0,männlich
180,81.6,43,0,männlich
178,99.1,43,0,männlich
166,58.7,40,1,weiblich
163,61.0,36,1,weiblich
184,81.5,44,0,männlich
158,48.1,36,1,weiblich
166,63.0,39,1,weiblich
163,61.2,38,1,weiblich
164,57.3,39,1,weiblich
166,66.2,37,1,weiblich
184,86.0,45,0,männlich
173,75.3,41,0,männlich
163,68.9,39,1,weiblich
174,68.3,41,1,weiblich
167,77.3,39,1,weiblich
155,52.4,36,1,weiblich
181,86.2,42,0,männlich
158,53.6,37,1,weiblich
195,101.0,46,0,männlich
166,65.6,39,1,weiblich
165,60.7,37,1,weiblich
159,66.2,38,1,weiblich
162,64.9,37,1,weiblich
164,66.6,39,1,weiblich
166,75.9,38,1,weiblich
166,71.9,38,1,weiblich
176,62.6,41,0,männlich
166,58.7,38,1,weiblich
153,62.1,37,1,weiblich
184,68.7,42,0,männlich
165,62.7,38,1,weiblich
184,83.4,45,0,männlich
163,64.3,39,1,weiblich
179,70.0,41,0,männlich
172,65.2,39,1,weiblich
167,66.2,38,1,weiblich
181,94.7,43,0,männlich
159,64.3,35,1,weiblich
161,58.7,38,1,weiblich
178,85.1,43,0,männlich
183,86.6,44,0,männlich
161,54.7,36,1,weiblich
180,86.1,43,0,männlich
181,78.5,43,0,männlich
171,54.5,35,1,weiblich
180,78.9,45,0,männlich
167,58.1,37,0,männlich
160,51.9,35,1,weiblich
178,66.0,44,0,männlich
165,86.4,39,1,weiblich
166,60.6,38,1,weiblich
168,64.6,41,0,männlich
175,58.6,39,1,weiblich
183,88.2,42,0,männlich
165,80.7,40,0,männlich
168,74.2,39,1,weiblich
172,71.8,40,1,weiblich
177,98.9,43,0,männlich
158,60.9,35,1,weiblich
185,86.0,44,0,männlich
160,63.3,37,1,weiblich
170,70.5,38,1,weiblich
168,64.3,40,1,weiblich
190,93.2,44,0,männlich
184,82.3,44,0,männlich
163,66.8,36,1,weiblich
185,84.9,44,0,männlich
169,75.3,39,1,weiblich
164,70.0,39,1,weiblich
159,78.1,38,1,weiblich
165,68.8,37,1,weiblich
164,75.7,40,1,weiblich
179,83.6,44,0,männlich
186,75.2,45,0,männlich
162,59.7,39,1,weiblich
190,110.1,47,0,männlich
179,82.6,45,0,männlich
176,72.4,43,0,männlich
170,67.3,39,1,weiblich
156,49.0,36,1,weiblich
160,60.3,36,1,weiblich
182,86.5,43,0,männlich
162,59.9,38,1,weiblich
172,73.3,39,1,weiblich
157,46.4,35,1,weiblich
169,77.0,37,1,weiblich
165,73.5,39,1,weiblich
162,60.1,39,1,weiblich
175,84.3,39,1,weiblich
186,86.5,44,0,männlich
167,60.9,39,1,weiblich
165,55.4,38,1,weiblich
182,97.9,44,0,männlich
176,82.3,41,0,männlich
168,62.0,38,1,weiblich
170,80.3,38,1,weiblich
178,91.5,41,0,männlich
192,88.3,47,0,männlich
159,55.2,36,1,weiblich
176,96.2,42,0,männlich
157,64.5,36,1,weiblich
184,92.2,44,0,männlich
159,47.6,36,1,weiblich
161,62.9,38,1,weiblich
151,69.8,37,1,weiblich
188,80.2,44,0,männlich
158,63.3,35,1,weiblich
168,71.0,38,1,weiblich
155,61.0,38,1,weiblich
169,73.0,40,0,männlich
181,93.3,45,0,männlich
166,59.7,37,1,weiblich
188,98.6,44,0,männlich
157,54.4,36,1,weiblich
182,85.6,42,0,männlich
177,73.3,42,0,männlich
159,61.8,37,1,weiblich
168,72.1,38,1,weiblich
169,59.5,38,1,weiblich
185,79.9,43,0,männlich
164,65.5,38,1,weiblich
174,79.8,40,1,weiblich
163,56.2,37,1,weiblich
164,81.7,41,1,weiblich
192,92.7,46,0,männlich
174,82.8,43,0,männlich
176,85.2,41,0,männlich
172,80.5,42,0,männlich
167,76.7,40,1,weiblich
172,72.9,38,1,weiblich
159,58.6,37,1,weiblich
188,84.3,47,0,männlich
171,72.2,40,1,weiblich
161,63.7,37,1,weiblich
183,86.8,44,0,männlich
185,83.9,44,0,männlich
172,76.8,42,0,männlich
167,62.6,37,1,weiblich
163,66.5,39,1,weiblich
156,59.0,37,1,weiblich
162,57.5,37,1,weiblich
161,77.0,37,1,weiblich
163,69.1,36,1,weiblich
163,49.1,38,1,weiblich
176,97.2,44,0,männlich
182,83.3,46,0,männlich
172,66.0,40,0,männlich
183,87.1,42,1,weiblich
160,59.6,38,1,weiblich
151,53.2,36,1,weiblich
169,73.5,41,1,weiblich
165,60.3,37,1,weiblich
158,59.4,36,1,weiblich
160,67.7,36,1,weiblich
160,64.6,39,1,weiblich
162,64.7,37,1,weiblich
171,67.3,38,1,weiblich
170,65.9,39,1,weiblich
165,59.8,38,1,weiblich
161,64.3,35,1,weiblich
156,62.3,36,1,weiblich
173,85.3,42,0,männlich
175,87.0,41,0,männlich
151,54.2,36,1,weiblich
164,52.6,37,1,weiblich
164,62.2,39,1,weiblich
162,70.0,36,1,weiblich
167,55.1,41,1,weiblich
179,74.8,43,0,männlich
161,56.9,37,1,weiblich
170,76.7,39,1,weiblich
157,52.2,36,1,weiblich
185,103.7,45,0,männlich
184,93.2,44,0,männlich
161,58.9,37,1,weiblich
163,64.4,38,1,weiblich
178,79.2,43,0,männlich
164,55.7,36,1,weiblich
156,57.0,38,1,weiblich
160,52.4,37,1,weiblich
182,78.0,43,0,männlich
182,85.4,45,0,männlich
179,97.2,45,0,männlich
159,56.5,39,1,weiblich
185,85.0,44,0,männlich
175,90.2,41,0,männlich
159,72.6,37,1,weiblich
177,89.3,43,0,männlich
168,58.2,39,1,weiblich
167,73.7,39,1,weiblich
161,62.8,39,1,weiblich
169,62.4,41,0,männlich
162,57.5,37,1,weiblich
176,74.8,41,0,männlich
157,54.4,37,1,weiblich
195,96.9,47,0,männlich
168,70.0,39,1,weiblich
181,91.0,43,0,männlich
172,64.8,40,1,weiblich
169,64.4,38,1,weiblich
177,102.2,43,0,männlich
181,84.5,44,0,männlich
187,94.7,45,0,männlich
172,94.8,42,0,männlich
191,84.1,45,0,männlich
163,71.9,37,1,weiblich
184,76.6,44,0,männlich
161,64.7,36,1,weiblich
184,89.5,44,0,männlich
176,82.4,43,0,männlich
172,69.5,39,1,weiblich
180,81.1,44,0,männlich
181,63.9,41,0,männlich
180,77.1,44,0,männlich
167,64.5,37,1,weiblich
164,62.3,38,1,weiblich
191,110.3,47,0,männlich
167,67.3,40,1,weiblich
166,65.5,41,1,weiblich
179,85.1,43,0,männlich
172,80.4,43,0,männlich
165,74.9,38,1,weiblich
155,65.1,37,1,weiblich
183,77.2,41,0,männlich
182,97.5,46,0,männlich
175,92.8,43,0,männlich
178,95.5,42,0,männlich
171,75.8,40,1,weiblich
175,63.9,43,0,männlich
176,71.0,42,1,weiblich
167,74.0,39,1,weiblich
181,89.0,41,0,männlich
160,60.9,40,1,weiblich
164,67.1,39,1,weiblich
164,70.2,36,1,weiblich
179,80.4,41,1,weiblich
184,75.9,42,0,männlich
174,62.1,39,1,weiblich
171,72.2,39,1,weiblich
158,60.1,34,1,weiblich
178,88.9,43,0,männlich
171,81.2,41,1,weiblich
183,92.7,42,0,männlich
187,86.7,44,0,männlich
176,81.3,44,0,männlich
164,58.4,37,1,weiblich
180,83.7,44,0,männlich
183,88.2,44,0,männlich
186,100.9,42,0,männlich
171,69.7,41,0,männlich
173,75.9,39,1,weiblich
182,88.2,43,0,männlich
169,70.7,40,1,weiblich
162,63.7,35,1,weiblich
167,77.5,41,1,weiblich
161,72.2,38,1,weiblich
188,84.6,42,0,männlich
175,95.4,44,0,männlich
166,63.4,39,1,weiblich
161,76.4,39,1,weiblich
183,85.1,45,0,männlich
174,75.3,42,0,männlich
151,56.6,34,1,weiblich
169,77.5,41,0,männlich
164,69.4,38,1,weiblich
165,58.6,39,1,weiblich
161,47.4,37,1,weiblich
173,77.9,38,1,weiblich
173,85.7,43,0,männlich
178,74.0,40,0,männlich
173,83.1,41,0,männlich
167,75.9,39,1,weiblich
169,72.0,38,1,weiblich
168,65.0,38,1,weiblich
165,79.8,39,1,weiblich
158,56.8,37,1,weiblich
151,59.4,36,1,weiblich
154,66.2,36,1,weiblich
179,87.1,43,0,männlich
180,74.5,41,0,männlich
175,84.6,42,0,männlich
168,64.6,40,1,weiblich
164,72.3,39,1,weiblich
165,57.5,37,1,weiblich
177,85.4,43,0,männlich
167,66.1,38,1,weiblich
160,64.4,39,1,weiblich
175,81.6,42,0,männlich
163,69.7,40,1,weiblich
159,56.9,37,1,weiblich
155,51.0,36,1,weiblich
162,67.9,37,1,weiblich
166,77.4,41,0,männlich
162,65.1,37,1,weiblich
170,73.3,39,1,weiblich
172,67.9,38,1,weiblich
163,72.8,38,1,weiblich
161,60.5,38,1,weiblich
170,61.5,40,1,weiblich
186,88.6,44,0,männlich
163,60.9,39,1,weiblich
157,63.8,36,1,weiblich
182,89.8,45,0,männlich
174,86.0,42,0,männlich
165,56.8,37,1,weiblich
171,73.6,41,0,männlich
171,76.3,40,0,männlich
193,108.0,48,0,männlich
181,97.2,45,0,männlich
152,70.8,38,1,weiblich
162,63.0,38,1,weiblich
189,99.2,46,0,männlich
169,84.6,41,0,männlich
180,83.3,41,0,männlich
177,72.4,43,0,männlich
163,74.4,36,1,weiblich
183,89.5,43,0,männlich
173,72.0,41,0,männlich
163,56.5,35,1,weiblich
159,55.2,39,1,weiblich
162,70.5,39,1,weiblich
177,74.4,42,0,männlich
181,86.9,43,0,männlich
163,59.5,36,1,weiblich
194,85.8,46,0,männlich
189,90.3,43,0,männlich
181,101.2,42,0,männlich
176,77.1,43,0,männlich
189,83.2,46,0,männlich
188,82.2,44,0,männlich
173,78.4,40,1,weiblich
169,71.1,38,1,weiblich
178,96.5,45,0,männlich
176,68.0,42,0,männlich
174,80.7,44,0,männlich
167,81.2,39,0,männlich
184,82.8,45,0,männlich
172,81.5,41,0,männlich
178,82.4,43,0,männlich
166,68.9,38,1,weiblich
167,53.1,37,1,weiblich
173,73.0,39,1,weiblich
162,74.7,37,1,weiblich
184,87.7,45,0,männlich
188,82.2,42,0,männlich
162,57.6,37,1,weiblich
177,91.7,42,0,männlich
153,66.2,36,1,weiblich
170,78.0,40,1,weiblich
174,80.2,41,0,männlich
167,69.4,38,1,weiblich
166,63.0,38,1,weiblich
177,85.8,42,0,männlich
174,76.9,42,0,männlich
168,66.3,38,1,weiblich
192,96.9,45,0,männlich
185,98.0,44,0,männlich
170,68.4,38,1,weiblich
178,85.9,42,0,männlich
169,60.8,38,1,weiblich
164,64.8,39,1,weiblich
180,73.3,44,0,männlich
165,73.9,38,1,weiblich
155,56.2,36,1,weiblich
174,86.6,42,0,männlich
176,78.4,40,0,männlich
174,74.7,40,0,männlich
178,67.6,40,1,weiblich
169,74.0,38,1,weiblich
162,68.6,37,1,weiblich
189,91.1,44,0,männlich
174,79.6,44,0,männlich
165,77.6,39,1,weiblich
157,50.1,35,1,weiblich
167,52.4,38,1,weiblich
185,84.8,45,0,männlich
175,80.4,42,1,weiblich
179,71.0,41,0,männlich
164,57.8,40,1,weiblich
176,81.6,41,0,männlich
167,66.4,37,1,weiblich
174,81.5,43,0,männlich
195,99.1,45,0,männlich
167,70.9,40,1,weiblich
181,78.7,41,0,männlich
190,91.6,44,0,männlich
166,73.4,41,1,weiblich
166,65.2,37,1,weiblich
186,80.8,44,0,männlich
179,80.2,44,0,männlich
186,85.1,46,0,männlich
167,77.9,38,1,weiblich
185,79.0,42,0,männlich
160,60.2,36,1,weiblich
176,83.5,42,0,männlich
155,61.8,37,1,weiblich
164,59.6,36,1,weiblich
148,61.2,36,1,weiblich
164,63.2,37,1,weiblich
187,93.9,44,0,männlich
176,85.4,43,0,männlich
195,96.8,46,0,männlich
163,61.4,38,1,weiblich
184,96.5,43,0,männlich
182,76.8,45,0,männlich
174,87.0,43,0,männlich
160,72.2,37,1,weiblich
155,63.8,35,1,weiblich
156,75.1,35,1,weiblich
159,48.8,34,1,weiblich
161,64.8,37,1,weiblich
190,88.8,42,0,männlich
179,72.5,43,0,männlich
175,76.5,44,0,männlich
185,88.3,42,0,männlich
164,62.5,36,1,weiblich
171,78.6,41,1,weiblich
170,65.1,37,1,weiblich
156,50.3,35,1,weiblich
177,72.7,41,1,weiblich
180,92.3,42,0,männlich
178,80.5,43,0,männlich
174,81.0,43,0,männlich
170,57.2,38,1,weiblich
160,69.4,38,1,weiblich
165,57.0,36,1,weiblich
180,71.4,46,0,männlich
190,101.6,43,0,männlich
171,74.2,43,0,männlich
176,70.5,41,1,weiblich
162,69.1,36,1,weiblich
167,87.1,40,0,männlich
179,80.7,43,0,männlich
167,62.8,39,1,weiblich
185,78.7,45,0,männlich
167,78.8,42,0,männlich
180,75.4,43,0,männlich
190,97.1,46,0,männlich
187,96.7,44,0,männlich
161,71.7,38,1,weiblich
170,73.2,39,1,weiblich
172,71.1,41,0,männlich
171,65.9,38,1,weiblich
180,88.3,42,0,männlich
162,70.5,38,1,weiblich
184,86.3,44,0,männlich
186,86.9,43,0,männlich
182,93.3,45,0,männlich
167,58.9,39,1,weiblich
170,76.1,39,1,weiblich
164,70.8,39,1,weiblich
174,85.4,42,0,männlich
169,84.4,40,0,männlich
180,85.0,44,0,männlich
167,72.8,39,1,weiblich
167,73.1,40,1,weiblich
185,73.1,43,0,männlich
179,72.8,43,0,männlich
182,80.7,42,1,weiblich
188,94.2,46,0,männlich
185,82.3,42,0,männlich
177,81.6,42,0,männlich
174,59.7,40,1,weiblich
165,59.4,37,1,weiblich
154,55.9,37,1,weiblich
183,95.5,44,0,männlich
187,77.4,43,0,männlich
171,89.0,45,0,männlich
185,74.2,43,0,männlich
176,75.1,41,0,männlich
179,92.6,43,0,männlich
160,58.0,38,1,weiblich
174,74.5,40,1,weiblich
162,58.8,36,1,weiblich
165,56.7,38,1,weiblich
160,61.1,39,1,weiblich
171,59.6,38,1,weiblich
178,90.5,44,0,männlich
183,95.2,43,0,männlich
190,92.7,47,0,männlich
187,81.1,42,0,männlich
179,84.4,43,0,männlich
163,71.7,39,1,weiblich
173,65.1,40,1,weiblich
195,114.6,47,0,männlich
158,58.9,37,1,weiblich
169,66.0,40,1,weiblich
178,94.8,43,0,männlich
182,100.8,45,0,männlich
191,86.8,46,0,männlich
173,75.9,40,0,männlich
184,99.6,45,0,männlich
161,54.4,37,1,weiblich
182,82.2,44,0,männlich
165,72.0,39,1,weiblich
187,90.7,46,0,männlich
168,69.5,37,1,weiblich
189,78.0,43,0,männlich
160,68.7,38,1,weiblich
161,66.1,38,1,weiblich
164,62.3,41,1,weiblich
181,84.3,44,0,männlich
174,89.6,43,0,männlich
164,68.1,36,1,weiblich
175,67.3,43,0,männlich
159,62.6,36,1,weiblich
182,82.0,43,0,männlich
168,75.1,37,1,weiblich
184,71.8,43,0,männlich
179,92.5,43,0,männlich
184,87.8,43,0,männlich
181,76.1,42,0,männlich
166,71.0,39,1,weiblich
181,71.8,43,0,männlich
168,71.8,39,1,weiblich
172,67.7,38,0,männlich
174,78.1,42,0,männlich
162,64.6,36,1,weiblich
176,86.3,43,0,männlich
181,88.9,44,0,männlich
184,81.0,43,0,männlich
176,82.7,41,0,männlich
175,75.8,40,1,weiblich
158,59.7,37,1,weiblich
179,82.8,45,0,männlich
178,85.0,44,0,männlich
183,97.4,44,0,männlich
160,60.7,35,1,weiblich
164,49.8,38,1,weiblich
167,62.7,38,1,weiblich
196,99.7,46,0,männlich
198,85.2,47,0,männlich
192,97.7,47,0,männlich
161,53.8,36,1,weiblich
172,75.4,39,0,männlich
185,86.5,40,0,männlich
155,54.4,36,1,weiblich
166,73.2,38,1,weiblich
173,63.4,39,1,weiblich
168,73.2,40,1,weiblich
163,74.6,37,1,weiblich
185,88.3,42,0,männlich
165,77.8,41,1,weiblich
165,69.6,40,1,weiblich
161,56.2,36,1,weiblich
184,84.9,44,0,männlich
198,104.6,48,0,männlich
158,60.2,36,1,weiblich
157,69.4,37,1,weiblich
190,113.1,44,0,männlich
180,74.4,41,0,männlich
159,59.3,37,1,weiblich
177,87.0,44,0,männlich
173,77.9,41,1,weiblich
170,86.1,44,0,männlich
186,86.7,44,0,männlich
160,57.3,36,1,weiblich
161,56.9,37,1,weiblich
183,98.4,45,0,männlich
169,74.7,38,1,weiblich
189,87.2,45,0,männlich
185,86.3,43,0,männlich
188,99.5,46,0,männlich
172,71.9,43,0,männlich
183,75.6,42,0,männlich
160,57.5,37,1,weiblich
176,78.5,42,0,männlich
167,64.9,39,1,weiblich
166,64.0,37,1,weiblich
166,58.4,36,1,weiblich
183,94.7,44,0,männlich
153,51.6,37,1,weiblich
188,104.3,43,0,männlich
165,61.5,36,1,weiblich
164,62.2,37,1,weiblich
175,75.4,39,1,weiblich
172,79.7,41,0,männlich
176,78.1,42,0,männlich
162,56.9,39,1,weiblich
185,96.2,46,0,männlich
184,107.9,44,0,männlich
175,89.1,41,0,männlich
169,66.9,41,1,weiblich
168,60.0,38,1,weiblich
188,81.2,44,0,männlich
166,70.7,36,1,weiblich
156,53.6,37,1,weiblich
179,89.1,41,0,männlich
178,87.3,46,0,männlich
182,95.3,43,0,männlich
192,103.6,46,0,männlich
167,73.8,42,0,männlich
159,63.5,37,1,weiblich
175,73.1,42,0,männlich
179,86.8,41,0,männlich
167,61.0,38,1,weiblich
163,70.7,39,1,weiblich
165,76.0,39,1,weiblich
173,64.1,41,0,männlich
168,90.0,40,0,männlich
176,73.7,40,1,weiblich
176,63.5,42,0,männlich
174,74.2,38,1,weiblich
163,78.5,38,1,weiblich
161,60.5,36,1,weiblich
168,68.7,37,1,weiblich
178,80.8,41,0,männlich
166,64.7,37,1,weiblich
168,77.2,39,0,männlich
163,56.3,37,1,weiblich
165,67.9,36,1,weiblich
180,88.6,43,0,männlich
168,68.2,39,0,männlich
179,93.8,43,0,männlich
172,69.6,38,1,weiblich
180,83.6,41,1,weiblich
168,71.2,40,1,weiblich
169,74.5,39,1,weiblich
177,77.7,42,0,männlich
179,72.6,44,0,männlich
171,79.5,38,1,weiblich
179,89.7,42,0,männlich
171,70.1,42,0,männlich
182,101.1,45,0,männlich
191,83.2,46,0,männlich
189,93.5,47,0,männlich
173,77.0,40,0,männlich
174,83.1,43,0,männlich
184,98.1,42,0,männlich
157,58.4,36,1,weiblich
188,84.2,44,0,männlich
164,67.9,42,0,männlich
157,60.7,37,1,weiblich
150,50.0,37,1,weiblich
177,79.6,42,0,männlich
166,77.3,38,1,weiblich
150,49.7,35,1,weiblich
176,72.5,41,1,weiblich
166,69.1,39,1,weiblich
176,92.5,42,0,männlich
155,56.0,34,1,weiblich
175,74.4,44,0,männlich
166,78.4,41,0,männlich
156,59.0,36,1,weiblich
157,54.2,37,1,weiblich
185,101.0,46,0,männlich
166,71.1,38,0,männlich
174,75.9,41,0,männlich
171,61.0,38,1,weiblich
178,94.6,43,0,männlich
180,92.2,42,0,männlich
179,87.3,41,0,männlich
179,88.3,44,0,männlich
181,83.5,41,0,männlich
184,90.1,43,0,männlich
158,72.8,38,1,weiblich
154,56.6,35,1,weiblich
186,100.8,45,0,männlich
177,75.6,43,0,männlich
187,68.4,44,0,männlich
174,73.5,40,1,weiblich
194,88.8,46,0,männlich
160,52.2,36,1,weiblich
162,80.9,37,1,weiblich
172,85.1,41,0,männlich
172,59.6,40,1,weiblich
166,68.3,37,1,weiblich
189,110.3,47,0,männlich
184,92.3,44,0,männlich
167,67.3,39,1,weiblich
166,66.0,37,1,weiblich
162,64.6,37,1,weiblich
170,63.6,37,1,weiblich
165,72.5,37,1,weiblich
186,85.0,44,0,männlich
168,59.8,38,1,weiblich
182,80.4,43,0,männlich
158,57.4,37,1,weiblich
184,96.5,43,0,männlich
156,61.1,37,1,weiblich
173,79.6,41,0,männlich
168,73.4,38,1,weiblich
168,68.2,40,1,weiblich
183,83.8,42,0,männlich
166,71.5,37,1,weiblich
157,40.0,37,1,weiblich
191,95.2,44,0,männlich
172,76.3,42,0,männlich
176,67.3,43,0,männlich
189,93.2,46,0,männlich
176,77.7,44,0,männlich
174,59.6,40,1,weiblich
174,95.8,41,0,männlich
176,62.5,44,0,männlich
167,82.8,40,0,männlich
157,55.5,38,1,weiblich
153,62.8,37,1,weiblich
176,68.3,43,0,männlich
176,77.7,42,0,männlich
165,69.0,39,1,weiblich
177,84.2,42,0,männlich
170,77.2,41,0,männlich
153,50.3,34,1,weiblich
178,88.2,40,0,männlich
175,63.1,40,1,weiblich
162,56.1,37,1,weiblich
170,65.8,38,1,weiblich
178,84.8,42,0,männlich
156,63.7,37,1,weiblich
175,79.1,42,0,männlich
166,67.1,39,1,weiblich
160,66.4,38,1,weiblich
181,81.5,44,0,männlich
176,79.0,42,0,männlich
182,84.4,42,0,männlich
163,68.6,37,1,weiblich
165,68.0,38,1,weiblich
167,68.0,38,1,weiblich
163,77.3,40,1,weiblich
170,68.4,38,1,weiblich
159,68.6,34,1,weiblich
163,62.9,36,1,weiblich
166,68.6,40,1,weiblich
163,67.6,39,1,weiblich
160,52.5,37,1,weiblich
176,90.2,39,1,weiblich
174,80.4,41,1,weiblich
187,89.3,46,0,männlich
162,58.3,38,1,weiblich
155,50.6,36,1,weiblich
188,73.6,45,0,männlich
183,97.3,44,0,männlich
178,89.8,42,0,männlich
152,53.5,36,1,weiblich
176,84.3,43,0,männlich
159,52.7,36,1,weiblich
172,63.8,40,1,weiblich
172,66.4,41,1,weiblich
156,65.0,35,1,weiblich
183,79.8,43,0,männlich
189,102.5,46,0,männlich
165,67.1,36,1,weiblich
172,79.6,41,0,männlich
168,75.3,40,0,männlich
188,104.8,43,0,männlich
161,69.2,41,1,weiblich
173,64.8,42,0,männlich
166,70.6,36,1,weiblich
165,63.1,38,1,weiblich
178,77.2,42,0,männlich
158,60.8,36,1,weiblich
173,92.8,46,0,männlich
158,55.4,36,1,weiblich
191,100.3,46,0,männlich
176,79.4,40,0,männlich
166,60.4,40,1,weiblich
169,75.9,42,0,männlich
165,59.8,39,1,weiblich
183,86.0,42,0,männlich
173,83.3,43,0,männlich
179,80.5,42,0,männlich
166,54.1,38,1,weiblich
178,68.3,45,0,männlich
167,63.1,38,1,weiblich
188,102.7,46,0,männlich
161,50.6,35,1,weiblich
162,68.6,37,1,weiblich
182,85.9,44,0,männlich
175,71.7,39,1,weiblich
159,63.1,37,1,weiblich
191,95.0,43,0,männlich
173,80.8,41,0,männlich
185,84.8,42,0,männlich
174,85.9,42,0,männlich
165,68.3,38,1,weiblich
163,59.2,40,1,weiblich
174,81.2,41,1,weiblich
166,70.4,38,1,weiblich
176,79.6,42,0,männlich
170,60.9,37,1,weiblich
158,57.4,37,1,weiblich
174,82.2,42,0,männlich
168,78.8,38,1,weiblich
160,64.3,37,1,weiblich
175,71.1,42,0,männlich
162,61.8,37,1,weiblich
162,79.5,41,1,weiblich
172,84.4,41,0,männlich
182,74.8,42,0,männlich
162,56.5,37,1,weiblich
162,65.8,37,1,weiblich
176,80.6,43,0,männlich
172,76.5,39,0,männlich
173,61.9,41,1,weiblich
183,95.2,43,0,männlich
157,46.2,34,1,weiblich
185,96.6,44,0,männlich
171,77.5,42,1,weiblich
185,84.5,42,1,weiblich
183,79.1,42,0,männlich
168,68.9,41,0,männlich
182,80.5,43,0,männlich
182,76.7,44,0,männlich
160,54.7,37,1,weiblich
177,96.9,44,0,männlich
169,78.4,40,1,weiblich
158,61.2,37,1,weiblich
179,74.3,41,0,männlich
167,61.7,39,1,weiblich
173,88.0,42,0,männlich
174,91.5,43,0,männlich
161,57.3,36,1,weiblich
178,75.1,42,0,männlich
160,63.5,38,1,weiblich
169,63.8,39,1,weiblich
159,60.8,38,1,weiblich
184,86.5,43,0,männlich
166,65.6,38,1,weiblich
154,43.8,36,1,weiblich
159,55.1,38,1,weiblich
161,64.8,38,1,weiblich
175,80.7,42,0,männlich
186,87.0,44,0,männlich
177,77.3,42,0,männlich
164,77.6,38,1,weiblich
175,88.5,41,1,weiblich
182,94.6,46,0,männlich
167,76.1,41,1,weiblich
157,52.5,38,1,weiblich
180,92.9,44,0,männlich
167,58.1,37,1,weiblich
174,82.1,41,0,männlich
176,83.4,43,0,männlich
162,47.1,36,1,weiblich
185,94.3,43,0,männlich
160,55.3,36,1,weiblich
187,73.0,46,0,männlich
163,59.6,36,1,weiblich
187,91.8,43,0,männlich
184,75.8,43,0,männlich
174,88.4,42,0,männlich
163,76.0,39,1,weiblich
173,81.0,43,0,männlich
180,84.1,42,1,weiblich
187,95.6,44,0,männlich
184,82.5,44,0,männlich
185,85.7,43,0,männlich
179,87.0,44,0,männlich
174,84.9,42,0,männlich
186,72.6,44,0,männlich
167,82.2,39,1,weiblich
155,58.8,38,1,weiblich
185,97.1,44,0,männlich
175,72.3,41,1,weiblich
156,53.4,36,1,weiblich
168,76.9,41,0,männlich
178,73.2,39,1,weiblich
169,76.4,42,0,männlich
188,94.3,46,0,männlich
186,89.4,44,0,männlich
178,79.3,39,1,weiblich
179,83.6,43,0,männlich
178,90.8,43,0,männlich
169,57.6,37,1,weiblich
167,77.7,39,1,weiblich
187,83.0,43,0,männlich
170,68.7,40,0,männlich
164,68.1,37,1,weiblich
177,70.2,42,0,männlich
158,68.1,37,1,weiblich
186,96.5,46,0,männlich
182,87.6,45,0,männlich
159,66.2,37,1,weiblich
151,52.8,37,1,weiblich
184,79.9,44,0,männlich
180,91.2,43,0,männlich
